team,position,age,games_played,games_started,passing_yards,passing_tds,interceptions,rushing_atts,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,fumbles,fumbles_lost,two_point_conversions,two_point_conversions_passing,fantasy_points_standard_10,fantasy_points_ppr_10,player_id,year
NWE,QB,24,10,6,1272,6,9,17,83,1,0,0,0,0,2,1,0,0,690,692,ZappBa00,2023
CHI,RB,22,15,0,0,0,0,81,352,2,40,34,209,0,1,0,0,0,680,1021,JohnRo07,2023
LAC,QB,28,5,4,1129,3,1,27,144,1,0,0,0,0,5,4,0,0,680,676,SticEa00,2023
PHI,RB,24,16,2,17,0,0,84,364,2,37,30,183,0,3,1,1,0,670,974,GainKe00,2023
MIN,QB,28,5,3,1306,7,8,10,25,0,0,0,0,0,2,0,0,0,670,667,MullNi00,2023
ATL,QB,30,5,4,890,5,4,15,124,1,0,0,0,0,1,0,0,0,660,660,HeinTa00,2023
BUF,RB,33,16,4,0,0,0,79,300,4,22,17,119,0,1,0,0,0,660,829,MurrLa00,2023
ARI,WR,23,17,8,0,0,0,28,178,1,62,40,352,1,1,0,0,0,650,1050,MoorRo02,2023
LVR,QB,32,7,6,1205,7,9,20,39,0,0,0,0,0,1,0,0,1,640,641,GaroJi00,2023
NWE,WR,28,8,5,0,0,0,1,4,0,55,37,406,4,1,1,0,0,630,1000,BourKe00,2023
IND,WR,23,17,16,0,0,0,0,0,0,65,32,514,2,0,0,0,0,630,954,PierAl00,2023
BAL,WR,30,17,3,0,0,0,0,0,0,45,35,381,4,1,0,0,0,620,971,AghoNe00,2023
NYJ,TE,28,17,12,0,0,0,1,0,0,87,61,621,0,0,0,0,0,620,1231,ConkTy00,2023
LAR,TE,30,15,15,0,0,0,0,0,0,70,47,495,2,0,0,0,0,620,1085,HigbTy00,2023
DET,WR,29,17,3,0,0,0,7,75,0,44,35,489,1,1,0,0,0,620,974,RaymKa00,2023
KAN,WR,28,16,8,0,0,0,0,0,0,53,27,460,3,1,1,0,0,620,890,WatsJu01,2023
NOR,TE,27,13,11,0,0,0,0,0,0,59,37,368,4,0,0,0,0,610,978,JohnJu02,2023
BAL,RB,21,8,2,0,0,0,47,396,2,11,9,93,0,0,0,0,0,610,699,MitcKe01,2023
LAR,WR,29,16,4,0,0,0,1,23,0,39,26,371,4,2,1,0,0,610,874,RobiDe01,2023
CAR,RB,26,16,5,0,0,0,129,432,1,41,27,154,0,2,2,0,0,610,876,SandMi01,2023
NYG,TE,31,12,11,0,0,0,0,0,0,74,52,552,1,0,0,0,0,610,1132,WallDa01,2023
LAC,TE,29,15,12,0,0,0,3,10,0,70,51,411,3,3,0,0,0,600,1111,EverGe00,2023
KAN,RB,31,12,0,4,1,0,21,60,1,32,25,192,4,0,0,0,0,590,844,McKiJe00,2023
TEN,TE,24,17,11,0,0,0,2,6,0,77,54,528,1,0,0,0,0,590,1134,OkonCh00,2023
LVR,RB,24,17,4,0,0,0,104,451,1,19,15,98,0,1,1,0,0,590,739,WhitZa01,2023
NWE,WR,23,14,7,0,0,0,8,41,0,79,49,561,0,3,1,0,0,580,1072,DougDe00,2023
NYG,QB,26,6,6,909,2,6,40,206,1,0,0,0,0,4,1,0,0,570,570,JoneDa05,2023
TAM,WR,22,17,8,0,0,0,3,22,0,68,39,385,3,3,1,0,0,570,957,PalmTr00,2023
TEN,WR,26,14,9,0,0,0,0,0,0,45,28,370,3,0,0,1,0,570,850,WestNi00,2023
LAC,WR,22,17,10,0,0,0,3,9,0,67,38,431,2,0,0,0,0,560,940,JohnQu02,2023
DET,WR,22,12,10,0,0,0,3,29,1,42,24,354,2,1,0,0,0,560,803,WillJa11,2023
DAL,WR,27,17,13,0,0,0,0,0,0,57,34,418,2,0,0,0,0,540,878,GallMi00,2023
DEN,WR,25,13,2,0,0,0,0,0,0,30,19,284,4,0,0,1,0,540,734,JohnBr23,2023
LAC,RB,26,17,3,0,0,0,107,405,2,12,8,32,0,1,1,0,0,540,617,KellJo01,2023
CHI,QB,23,5,4,859,3,6,23,109,2,0,0,0,0,3,2,0,0,530,533,BageTy00,2023
KAN,RB,24,15,3,0,0,0,70,223,1,22,17,188,1,0,0,0,0,530,701,EdwaCl00,2023
LAC,TE,26,14,8,0,0,0,0,0,0,41,27,285,4,0,0,0,0,530,795,ParhDo00,2023
LVR,WR,22,16,1,0,0,0,10,77,0,34,19,331,2,0,0,0,0,530,718,TuckTr00,2023
ARI,RB,24,14,2,0,0,0,58,284,2,30,21,119,0,0,0,0,0,520,733,DemeEm00,2023
NOR,WR,30,10,7,0,0,0,0,0,0,64,39,448,1,0,0,0,0,510,898,ThomMi05,2023
DEN,WR,21,16,7,0,0,0,9,30,0,33,22,377,1,2,2,0,0,490,707,MimsMa00,2023
NOR,WR,24,10,3,0,0,0,0,0,0,18,12,246,4,0,0,0,0,490,606,PerrAT00,2023
PIT,QB,29,5,2,632,4,5,16,54,2,0,0,0,0,1,1,0,1,490,487,TrubMi00,2023
HOU,WR,31,14,11,0,0,0,1,7,0,75,40,426,1,0,0,0,0,490,893,WoodRo02,2023
GNB,TE,23,17,8,0,0,0,0,0,0,40,31,355,2,0,0,0,0,480,785,KrafTu00,2023
CHI,WR,26,15,14,0,0,0,2,5,0,61,31,414,1,0,0,0,0,480,789,MoonDa00,2023
DAL,WR,27,16,0,0,0,0,11,110,1,18,12,127,3,1,0,0,0,480,597,TurpKa00,2023
MIA,WR,28,15,3,0,0,0,0,0,0,38,22,296,3,0,0,0,0,480,696,WilsCe01,2023
TEN,WR,30,17,5,0,0,0,2,39,0,35,22,424,0,1,0,0,0,460,683,MoorCh00,2023
BAL,WR,24,16,12,0,0,0,1,18,0,56,32,367,1,0,0,0,0,450,765,BateRa00,2023
LAR,RB,27,14,0,0,0,0,77,319,2,2,1,13,0,0,0,0,0,450,462,FreeRo00,2023
PIT,TE,25,12,9,0,0,0,0,0,0,47,32,308,2,0,0,1,0,450,768,FreiPa00,2023
JAX,WR,28,9,7,0,0,0,0,0,0,64,34,321,2,0,0,0,0,440,781,JoneZa00,2023
LVR,TE,22,14,12,0,0,0,0,0,0,40,27,304,2,0,0,1,0,440,714,MayeMi00,2023
IND,TE,25,15,7,0,0,0,1,2,0,50,30,368,1,0,0,0,0,430,730,GranKy00,2023
KAN,TE,24,17,10,0,0,0,1,1,0,41,28,305,2,0,0,0,0,430,706,GrayNo00,2023
NOR,RB,28,13,4,0,0,0,106,306,1,20,18,62,0,1,0,0,0,430,608,WillJa06,2023
SFO,RB,24,17,0,0,0,0,40,206,3,4,3,31,0,0,0,0,0,420,447,MasoJo00,2023
CAR,WR,22,15,14,0,0,0,0,0,0,85,43,418,0,1,0,0,0,420,848,MingJo00,2023
SFO,RB,25,11,1,0,0,0,75,281,2,8,6,14,0,0,0,0,0,420,475,MitcEl00,2023
ARI,WR,25,16,4,0,0,0,1,5,0,41,24,280,2,0,0,0,0,410,645,DortGr01,2023
SEA,TE,26,17,17,0,0,0,0,0,0,43,32,414,0,0,0,0,0,410,734,FantNo00,2023
CIN,TE,29,12,1,0,0,0,0,0,0,50,39,352,1,0,0,0,0,410,802,HudsTa00,2023
GNB,TE,23,11,9,0,0,0,0,0,0,46,34,352,1,0,0,0,0,410,752,MusgLu00,2023
CIN,RB,23,12,0,0,0,0,44,179,0,15,14,156,1,1,0,0,0,400,535,BrowCh10,2023
PIT,QB,28,4,3,719,3,0,10,8,0,0,0,0,0,3,1,0,0,400,396,RudoMa00,2023
NYG,WR,25,17,9,0,0,0,0,0,0,33,21,230,3,1,1,0,0,390,600,HodgIs00,2023
NWE,WR,30,13,13,0,0,0,0,0,0,55,33,394,0,0,0,0,0,390,724,ParkDe01,2023
SEA,WR,25,17,0,0,0,0,1,3,1,25,19,196,2,0,0,0,0,380,569,BoboJa00,2023
NYJ,WR,22,17,3,0,0,0,8,68,1,38,21,229,0,5,2,0,0,380,587,GipsXa00,2023
CIN,WR,28,16,5,0,0,0,0,0,0,32,25,316,1,2,0,0,0,380,626,IrwiTr00,2023
MIN,WR,28,17,2,0,0,0,5,17,0,44,29,324,1,1,1,0,0,380,671,PoweBr00,2023
CLE,RB,25,17,1,0,0,0,63,291,1,8,5,47,0,1,1,0,0,380,428,StroPi00,2023
DEN,TE,26,17,12,0,0,0,0,0,0,35,22,204,3,0,0,0,0,380,604,TrauAd00,2023
NYG,WR,22,17,7,0,0,0,0,0,0,40,23,373,0,1,0,0,0,370,603,HyatJa00,2023
NYJ,WR,28,14,12,0,0,0,0,0,0,49,23,311,1,0,0,0,0,370,601,LazaAl00,2023
SEA,TE,24,17,1,0,0,0,0,0,0,34,25,247,2,0,0,0,0,370,617,ParkCo02,2023
MIA,TE,28,16,14,0,0,0,0,0,0,43,35,366,0,0,0,0,0,370,716,SmytDu00,2023
DAL,WR,24,17,6,0,0,0,0,0,0,36,22,268,2,1,1,0,0,370,588,TolbJa00,2023
CAR,TE,23,16,8,0,0,0,0,0,0,32,23,194,3,0,0,0,0,370,604,TremTo00,2023
2TM,RB,24,7,1,0,0,0,60,167,2,12,11,70,0,0,0,0,0,360,467,AkerCa00,2023
IND,TE,30,17,7,0,0,0,0,0,0,22,13,161,3,0,0,1,0,360,491,AlieMo00,2023
PIT,WR,24,17,1,0,0,0,11,57,1,30,17,180,1,2,0,0,0,360,527,AustCa00,2023
NWE,TE,28,17,10,0,0,0,0,0,0,45,29,244,2,0,0,0,0,360,654,GesiMi00,2023
CIN,WR,24,16,1,0,0,0,0,0,0,25,15,116,4,0,0,0,0,360,506,IosiAn00,2023
WAS,RB,23,13,0,0,0,0,51,247,2,2,2,12,0,1,1,0,0,360,379,RodrCh00,2023
KAN,WR,29,16,10,0,0,0,0,0,0,42,21,315,1,1,1,0,0,360,565,ValdMa00,2023
CLE,WR,23,15,3,0,0,0,0,0,0,23,14,167,3,0,0,0,0,350,487,BellDa02,2023
2TM,RB,24,15,0,0,0,0,30,187,0,31,24,101,1,0,0,0,0,350,588,CartMi03,2023
LAR,RB,26,4,4,0,0,0,46,112,2,14,10,103,0,0,0,0,0,340,435,HendDa00,2023
DEN,WR,25,17,8,0,0,0,0,0,0,19,13,162,3,0,0,0,0,340,472,HumpLi01,2023
HOU,TE,23,14,6,0,0,0,0,0,0,21,17,219,2,0,0,0,0,340,509,JordBr00,2023
SFO,WR,26,13,2,0,0,0,0,0,0,33,19,265,1,0,0,0,0,330,515,JennJa00,2023
BUF,TE,27,12,11,0,0,0,0,0,0,36,22,186,2,0,0,1,0,330,546,KnoxDa00,2023
NOR,RB,21,8,0,0,0,0,41,156,1,11,10,117,0,0,0,0,0,330,433,MillKe01,2023
KAN,WR,23,14,8,0,0,0,3,23,0,38,21,244,1,0,0,0,0,330,537,MoorSk01,2023
NWE,WR,27,11,7,0,0,0,0,0,0,47,29,260,1,0,0,0,0,320,610,SmitJu00,2023
MIA,WR,28,16,1,0,0,0,1,11,0,33,27,238,1,1,0,0,0,310,579,BerrBr00,2023
MIN,TE,26,17,14,0,0,0,0,0,0,28,22,213,2,1,1,0,0,310,533,OlivJo00,2023
LAC,WR,29,3,3,0,0,0,1,3,0,26,19,249,1,0,0,0,0,310,502,WillMi07,2023
NYG,RB,28,17,4,0,0,0,55,151,1,21,17,88,0,1,0,0,0,300,469,BreiMa00,2023
GNB,WR,24,5,1,0,0,0,3,21,0,24,16,218,1,0,0,0,0,300,459,MeltBo00,2023
LAC,WR,31,8,3,0,0,0,0,0,0,29,16,232,1,0,0,0,0,290,452,EricAl01,2023
SEA,QB,27,4,2,543,3,3,5,14,0,0,0,0,0,0,0,0,0,290,291,LockDr00,2023
HOU,RB,27,15,12,0,0,0,5,3,1,13,11,55,2,1,1,0,0,280,388,BeckAn01,2023
NOR,TE,37,13,2,0,0,0,0,0,0,7,6,39,4,0,0,0,0,280,339,GrahJi00,2023
ATL,WR,26,17,0,0,0,0,0,0,0,16,11,161,2,0,0,0,0,280,391,MillSc01,2023
ATL,RB,32,14,0,0,0,0,50,181,0,12,9,38,1,1,0,0,0,280,369,PattCo00,2023
PIT,WR,30,17,17,0,0,0,0,0,0,49,34,280,0,0,0,0,0,280,620,RobiAl02,2023
CIN,TE,27,17,10,0,0,0,0,0,0,27,22,163,2,0,0,0,0,280,503,SampDr00,2023
PHI,WR,26,17,1,0,0,0,0,0,0,20,10,164,2,0,0,0,0,280,384,ZaccOl01,2023
MIA,RB,25,8,0,0,0,0,22,61,1,23,16,88,1,0,0,0,0,270,429,AhmeSa01,2023
IND,TE,25,12,9,0,0,0,0,0,0,21,9,147,2,0,0,0,0,270,357,OgleAn00,2023
NYJ,QB,32,5,3,724,2,4,11,40,0,0,0,0,0,5,3,0,0,270,270,SiemTr00,2023
DEN,QB,27,3,2,496,2,1,9,8,0,0,0,0,0,1,0,0,0,270,266,StidJa00,2023
MIA,RB,28,10,0,0,0,0,41,188,0,17,14,85,0,0,0,0,0,270,413,WilsJe01,2023
JAX,WR,28,11,1,0,0,0,4,-2,0,21,14,225,1,1,1,0,0,260,403,AgneJa00,2023
NYG,TE,23,17,13,0,0,0,0,0,0,28,25,255,0,0,0,0,0,260,505,BellDa00,2023
TAM,RB,27,13,0,0,0,0,49,176,0,17,14,81,0,0,0,0,0,260,397,EdmoCh00,2023
BAL,QB,25,5,1,203,3,0,15,55,0,0,0,0,0,0,0,0,0,260,256,HuntTy01,2023
KAN,WR,24,13,2,0,0,0,11,31,0,38,27,169,1,1,0,0,0,260,530,ToneKa00,2023
LAR,QB,31,2,1,163,2,1,17,56,1,0,0,0,0,0,0,0,1,260,261,WentCa00,2023
SFO,WR,23,17,0,0,0,0,0,0,0,13,6,68,3,1,0,0,0,250,308,BellRo01,2023
NWE,TE,29,17,11,0,0,0,0,0,0,15,13,208,1,1,1,0,0,250,378,BrowPh01,2023
CLE,TE,25,17,9,0,0,0,5,8,0,20,13,81,3,1,1,0,0,250,379,BryaHa00,2023
NYJ,RB,28,15,1,0,0,0,67,214,0,20,15,78,0,2,2,0,0,250,402,CookDa01,2023
ARI,TE,33,7,7,0,0,0,0,0,0,43,27,187,1,0,0,0,0,250,517,ErtzZa00,2023
BUF,WR,26,16,1,0,0,0,4,0,0,21,15,150,1,2,1,0,0,250,400,HarrDe07,2023
ATL,WR,30,13,3,0,0,0,0,0,0,30,18,251,0,0,0,0,0,250,431,HollMa00,2023
JAX,RB,27,17,0,0,0,0,41,108,0,12,10,140,0,0,0,0,0,250,348,JohnDE04,2023
BUF,RB,26,10,0,0,0,0,30,132,0,7,7,62,1,1,0,0,0,250,324,JohnTy02,2023
PHI,WR,34,11,4,0,0,0,0,0,0,19,11,74,3,0,0,0,0,250,364,JoneJu02,2023
2TM,RB,26,7,1,0,0,0,26,95,2,10,7,37,0,0,0,0,0,250,322,JoneTo04,2023
SFO,RB,32,17,16,0,0,0,5,6,0,17,14,119,2,0,0,0,0,250,385,JuszKy00,2023
NOR,TE,26,15,10,0,0,0,0,0,0,25,21,193,1,0,0,0,0,250,463,MoreFo00,2023
DET,RB,27,17,0,0,0,0,41,179,1,5,5,47,0,2,2,0,0,250,296,ReynCr00,2023
CAR,WR,24,17,0,0,0,0,8,74,1,10,8,51,0,2,0,0,0,250,325,SmitIh00,2023
TEN,WR,23,11,9,0,0,0,5,18,0,30,16,221,0,0,0,0,0,240,399,BurkTr00,2023
CAR,QB,36,3,1,361,2,0,3,12,0,0,0,0,0,0,0,0,0,240,236,DaltAn00,2023
CAR,TE,30,9,8,0,0,0,0,0,0,32,18,184,1,0,0,0,0,240,424,HursHa00,2023
LVR,WR,28,17,3,0,0,0,0,0,0,37,25,255,0,1,1,0,0,240,485,RenfHu00,2023
WAS,QB,31,3,0,224,3,0,3,19,0,0,0,0,0,0,0,0,0,230,229,BrisJa00,2023
WAS,WR,24,17,1,4,0,0,1,0,0,23,12,168,1,0,0,0,0,230,350,BrowDy00,2023
SFO,QB,26,10,1,297,2,1,21,15,1,0,0,0,0,3,1,0,0,230,234,DarnSa00,2023
SEA,TE,27,16,14,0,0,0,0,0,0,22,17,172,1,0,0,0,0,230,402,DissWi00,2023
2TM,RB,25,7,0,0,0,0,32,121,1,12,7,49,0,0,0,0,0,230,300,EvanDa02,2023
ATL,WR,28,17,4,0,0,0,1,0,0,23,14,232,0,1,0,0,0,230,372,HodgKh00,2023
LVR,TE,29,17,9,0,0,0,0,0,0,31,25,234,0,0,0,0,0,230,484,HoopAu00,2023
MIN,TE,29,17,0,0,0,0,0,0,0,23,17,172,1,0,0,0,0,230,402,MundJo00,2023
CLE,WR,23,14,3,0,0,0,1,8,0,44,21,224,0,0,0,0,0,230,442,TillCe01,2023
JAX,WR,21,9,1,0,0,0,0,0,0,21,16,132,2,2,1,0,0,230,392,WashPa01,2023
LVR,RB,30,17,0,0,0,0,15,89,0,24,19,131,0,0,0,0,0,220,410,AbduAm00,2023
JAX,RB,22,17,0,0,0,0,50,132,2,4,1,6,0,2,2,0,0,220,228,BigsTa00,2023
ARI,TE,23,11,2,0,0,0,0,0,0,19,14,163,1,0,0,0,0,220,363,HiggEl00,2023
NWE,WR,24,11,1,0,0,0,1,17,0,23,7,138,0,0,0,0,0,220,285,ReagJa00,2023
LAC,TE,25,16,3,0,0,0,0,0,0,21,11,155,1,0,0,0,0,220,325,SmarSt00,2023
CLE,QB,24,8,3,440,1,4,14,65,0,0,0,0,0,2,0,1,0,220,221,ThomDo02,2023
JAX,QB,30,7,1,349,1,0,8,35,0,0,0,0,0,1,0,0,0,210,215,BeatC.00,2023
LAC,WR,23,17,2,0,0,0,14,101,0,17,15,66,0,3,1,0,0,210,357,DaviDe02,2023
2TM,WR,27,17,9,0,0,0,1,4,0,43,20,209,0,0,0,0,0,210,413,JeffVa00,2023
IND,TE,24,12,2,0,0,0,0,0,0,26,18,207,0,1,0,0,0,210,387,MallWi00,2023
WAS,WR,30,17,0,0,0,0,0,0,0,20,16,159,1,2,1,0,0,200,359,CrowJa00,2023
CLE,QB,28,6,2,674,1,5,13,30,0,0,0,0,0,4,2,0,0,200,200,WalkPh00,2023
PHI,WR,25,9,5,0,0,0,0,0,0,21,15,142,1,0,0,0,0,200,352,WatkQu00,2023
MIA,WR,30,9,0,0,0,0,0,0,0,6,4,126,1,0,0,0,0,190,226,AndeRo04,2023
CLE,RB,28,2,2,0,0,0,28,170,0,4,4,21,0,0,0,0,0,190,231,ChubNi00,2023
GNB,WR,23,13,1,0,0,0,0,0,0,24,15,125,1,0,0,0,0,190,335,HeatMa00,2023
DAL,TE,25,17,0,0,0,0,0,0,0,15,8,65,2,0,0,0,0,190,265,SchoLu00,2023
CHI,WR,22,17,4,0,0,0,7,41,0,32,17,168,0,1,1,0,0,190,359,ScotTy00,2023
GNB,RB,25,11,0,0,0,0,32,141,0,17,11,49,0,0,0,0,0,190,300,TaylPa01,2023
MIA,WR,29,10,1,0,0,0,0,0,0,12,9,121,1,0,0,0,0,180,271,CracRi00,2023
NWE,RB,23,4,0,0,0,0,16,65,1,3,3,58,0,0,0,0,0,180,213,HarrKe01,2023
HOU,QB,25,6,0,173,2,0,2,9,0,0,0,0,0,0,0,0,1,180,178,MillDa02,2023
TAM,WR,24,17,1,0,0,0,8,56,0,25,17,83,1,3,1,0,0,180,349,ThomDe07,2023
BAL,RB,30,4,0,0,0,0,26,81,1,3,3,46,0,1,1,0,0,170,197,GordMe00,2023
BUF,RB,26,6,0,0,0,0,23,94,1,2,2,16,0,0,0,0,0,170,190,HarrDa06,2023
PIT,TE,24,17,7,0,0,0,1,0,0,34,23,167,0,0,0,0,0,170,397,HeywCo00,2023
SFO,WR,27,12,1,0,0,0,3,30,0,15,12,135,0,1,0,0,0,170,285,McClRa00,2023
ATL,TE,31,17,8,0,0,0,0,0,0,12,9,110,1,1,0,0,0,170,260,PruiMy00,2023
IND,RB,24,14,0,0,0,0,35,160,0,6,3,13,0,0,0,0,0,170,203,SermTr00,2023
LAR,TE,22,15,1,0,0,0,0,0,0,11,10,95,1,0,0,0,0,160,255,AlleDa02,2023
JAX,TE,26,17,8,0,0,0,0,0,0,15,13,155,0,0,0,0,0,160,285,FarrLu00,2023
DEN,TE,25,7,2,0,0,0,0,0,0,14,8,95,1,0,0,0,0,160,235,KrulLu00,2023
HOU,WR,23,16,0,0,0,0,1,4,0,30,16,158,0,0,0,0,0,160,322,MetcJo00,2023
2TM,WR,24,15,6,0,0,0,0,0,0,25,13,155,0,1,0,0,0,160,285,PeopDo00,2023
TEN,WR,24,9,0,0,0,0,0,0,0,22,15,181,0,1,1,0,0,160,311,PhilKy01,2023
CIN,TE,25,12,6,0,0,0,0,0,0,26,18,115,1,1,1,0,0,160,335,SmitIr01,2023
WAS,TE,26,17,4,0,0,0,0,0,0,28,19,151,0,0,0,0,0,150,341,BateJo00,2023
LAC,WR,26,8,3,0,0,0,0,0,0,21,10,89,1,0,0,0,0,150,249,GuytJa01,2023
BAL,TE,24,15,3,0,0,0,0,0,0,9,7,87,1,0,0,0,0,150,217,KolaCh00,2023
TAM,WR,28,7,0,0,0,0,0,0,0,7,5,94,1,0,0,0,0,150,204,MoorDa03,2023
LAR,RB,24,9,1,0,0,0,32,129,0,5,5,22,0,0,0,0,0,150,201,RiveRo01,2023
NYJ,TE,23,15,6,0,0,0,0,0,0,22,16,151,0,0,0,0,0,150,311,RuckJe00,2023
BUF,WR,27,17,1,0,0,0,0,0,0,22,11,86,1,0,0,0,0,150,256,SherTr00,2023
TEN,TE,24,11,3,0,0,0,0,0,0,15,9,94,1,0,0,0,0,150,244,WhylJo01,2023
DET,TE,25,14,4,0,0,0,0,0,0,14,13,91,1,0,0,0,0,150,281,WrigBr01,2023
2TM,WR,25,12,2,0,0,0,0,0,0,21,8,77,1,0,0,0,0,140,217,ClayCh01,2023
CLE,QB,30,1,1,166,2,2,7,33,0,0,0,0,0,0,0,0,0,140,139,DrisJe00,2023
HOU,WR,23,16,0,0,0,0,5,49,0,19,8,90,0,0,0,0,0,140,219,HutcXa00,2023
CIN,WR,25,11,0,0,0,0,2,13,0,9,7,64,0,0,0,0,0,140,207,JoneCh11,2023
CAR,WR,23,9,4,0,0,0,0,0,0,33,19,139,0,1,0,0,0,140,329,MarsTe00,2023
WAS,WR,30,17,1,0,0,0,0,0,0,22,14,161,0,1,1,0,0,140,281,PrinBy00,2023
LAR,WR,26,17,0,0,0,0,2,9,0,12,8,66,1,0,0,0,0,140,215,SkowBe00,2023
NWE,WR,23,9,3,0,0,0,3,51,0,23,13,91,0,0,0,0,0,140,272,ThorTy00,2023
CLE,TE,31,17,4,0,0,0,0,0,0,23,15,132,0,0,0,0,0,130,282,AkinJo00,2023
LAC,RB,22,9,0,0,0,0,37,96,0,6,6,34,0,0,0,0,0,130,190,SpilIs00,2023
CAR,TE,27,11,0,0,0,0,0,0,0,24,12,125,0,0,0,0,0,130,245,SullSt00,2023
NOR,WR,26,15,3,0,0,0,5,32,0,16,11,83,0,1,0,0,0,120,225,BowdLy00,2023
NYJ,WR,24,7,5,0,0,0,0,0,0,8,5,56,1,0,0,0,0,120,166,BrowJa07,2023
NYJ,WR,33,11,1,0,0,0,0,0,0,17,5,39,1,0,0,1,0,120,169,CobbRa00,2023
IND,RB,23,6,1,0,0,0,13,87,0,9,6,34,0,0,0,0,0,120,181,GoodTy00,2023
MIA,RB,27,17,13,0,0,0,2,0,0,16,13,119,0,0,0,0,0,120,249,IngoAl01,2023
PHI,QB,30,3,0,164,1,1,8,52,0,0,0,0,0,1,1,0,0,120,118,MariMa01,2023
IND,WR,27,7,0,0,0,0,0,0,0,8,3,56,1,0,0,0,0,120,146,MontDJ01,2023
PHI,RB,28,15,0,0,0,0,20,86,0,6,4,52,0,1,1,0,0,120,158,ScotBo02,2023
CAR,WR,25,8,0,0,0,0,12,55,0,10,10,60,0,1,0,0,0,120,215,ShenLa00,2023
WAS,TE,23,12,1,0,0,0,0,0,0,15,11,120,0,0,0,0,0,120,230,TurnCo00,2023
NYJ,TE,30,12,8,0,0,0,0,0,0,12,8,58,1,0,0,0,0,120,198,UzomC.00,2023
NOR,QB,29,7,0,264,2,3,5,-6,0,0,0,0,0,0,0,0,0,120,120,WinsJa00,2023
CAR,RB,24,12,0,0,0,0,14,46,0,7,6,45,0,0,0,1,0,110,171,BlacRa00,2023
LVR,RB,33,17,0,0,0,0,4,31,1,0,0,0,0,0,0,1,0,110,111,BoldBr00,2023
NYJ,QB,29,3,2,360,1,4,4,5,0,0,0,0,0,2,0,0,0,110,109,BoylTi00,2023
MIA,RB,23,9,0,0,0,0,19,106,0,0,0,0,0,0,0,0,0,110,106,BrooCh00,2023
2TM,WR,25,11,2,0,0,0,1,3,0,24,15,124,0,1,1,0,0,110,257,HardMe00,2023
KAN,RB,25,3,1,0,0,0,22,77,0,5,3,33,0,0,0,0,0,110,140,PeriLa00,2023
BAL,RB,29,17,9,0,0,0,0,0,0,7,5,52,1,0,0,0,0,110,162,RicaPa00,2023
CHI,TE,29,17,6,0,0,0,0,0,0,17,11,112,0,0,0,0,0,110,222,TonyRo00,2023
GNB,RB,24,7,0,0,0,0,14,85,0,5,4,23,0,1,0,0,0,110,148,WilsEm00,2023
NYG,TE,26,11,0,0,0,0,0,0,0,5,4,36,1,0,0,0,0,100,136,CageLa01,2023
NYG,WR,26,12,3,0,0,0,0,0,0,27,20,104,0,0,0,0,0,100,304,CampPa00,2023
BAL,RB,25,1,1,0,0,0,8,22,1,3,2,15,0,0,0,0,0,100,117,DobbJK00,2023
CLE,WR,33,12,0,0,0,0,4,33,0,13,4,67,0,0,0,0,0,100,140,GoodMa00,2023
ARI,RB,24,8,1,0,0,0,35,74,0,4,4,26,0,0,0,0,0,100,140,IngrKe01,2023
HOU,QB,35,2,2,291,1,3,2,1,0,0,0,0,0,1,0,0,0,100,97,KeenCa00,2023
NOR,WR,29,13,4,0,0,0,0,0,0,9,5,37,1,0,0,0,0,100,147,KirkKe00,2023
DAL,RB,23,17,0,0,0,0,6,19,1,4,3,18,0,0,0,0,0,100,127,LuepHu00,2023
NYG,WR,30,15,2,0,0,0,1,6,0,22,10,57,1,1,1,0,0,100,203,ShepSt00,2023
JAX,TE,23,14,4,0,0,0,0,0,0,9,5,35,1,0,0,0,0,100,145,StraBr00,2023
NYJ,RB,21,6,0,0,0,0,22,70,0,11,7,43,0,1,1,0,0,90,163,AbanIs00,2023
NYJ,RB,27,16,2,0,0,0,2,4,1,3,3,21,0,0,0,0,0,90,115,BawdNi00,2023
KAN,WR,28,9,1,0,0,0,0,0,0,14,10,114,0,2,1,0,0,90,194,JameRi00,2023
CHI,TE,39,17,4,0,0,0,0,0,0,5,4,29,1,0,0,0,0,90,129,LewiMa00,2023
BUF,TE,24,15,0,0,0,0,0,0,0,3,2,26,1,0,0,0,0,90,106,MorrQu00,2023
ARI,TE,30,14,8,0,0,0,0,0,0,11,10,94,0,0,0,0,0,90,194,SwaiGe00,2023
LAR,TE,26,15,0,0,0,0,0,0,0,7,5,78,0,0,0,0,0,80,128,HopkBr01,2023
JAX,WR,25,17,2,0,0,0,0,0,0,18,11,83,0,0,0,0,0,80,193,JoneTi00,2023
HOU,RB,29,12,0,0,0,0,8,35,0,7,2,18,0,0,0,0,0,80,103,OgunDa00,2023
GNB,TE,23,17,1,0,0,0,0,0,0,6,4,21,1,0,0,0,0,80,121,SimsBe00,2023
GNB,WR,25,11,0,0,0,0,0,0,0,18,8,78,0,1,1,1,0,80,158,TourSa00,2023
DAL,RB,22,7,0,0,0,0,23,40,0,7,7,40,0,0,0,0,0,80,150,VaugDe00,2023
CIN,RB,26,17,0,0,0,0,15,69,0,9,7,10,0,0,0,0,0,80,149,WillTr06,2023
KAN,TE,32,17,3,0,0,0,0,0,0,9,5,26,1,1,1,0,0,70,116,BellBl00,2023
