name,team,position,age,games_played,games_started,passing_yards,passing_tds,interceptions,rushing_atts,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,fumbles,fumbles_lost,two_point_conversions,two_point_conversions_passing,fantasy_points_standard_10,fantasy_points_ppr_10,player_id,year
Zach Line,NOR,RB,29,12,2,0,0,0,7,20,0,10,6,36,0,0,0,0,0,60,116,LineZa01,2019
Andre Patton,LAC,WR,25,13,5,0,0,0,0,0,0,17,6,56,0,0,0,0,0,60,116,PattAn00,2019
Tyrod Taylor,LAC,QB,30,8,0,33,1,0,10,7,0,1,0,0,0,0,0,0,0,60,60,TaylTy00,2019
Clive Walford,MIA,TE,28,7,3,0,0,0,0,4,0,8,4,57,0,0,0,0,0,60,101,WalfCl00,2019
Brandon Wilson,CIN,RB,25,12,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,60,WilsBr01,2019
Khari Blasingame,TEN,RB,23,6,3,0,0,0,0,0,0,5,4,54,0,0,0,0,0,50,94,BlasKh00,2019
Deontay Burnett,PHI,WR,22,1,1,0,0,0,0,0,0,4,2,48,0,0,0,0,0,50,68,BurnDe00,2019
Mike Davis,2TM,WR,26,12,1,0,0,0,13,27,0,8,7,22,0,0,0,0,0,50,119,DaviMi01,2019
Patrick DiMarco,BUF,RB,30,16,4,0,0,0,3,7,0,7,5,41,0,0,0,0,0,50,98,DiMaPa00,2019
Jon Hilliman,NYG,RB,24,3,1,0,0,0,30,91,0,4,3,1,0,2,2,0,0,50,82,HillJo03,2019
Alexander Hollins,MIN,WR,23,5,1,0,0,0,0,0,0,4,2,46,0,0,0,0,0,50,66,HollAl00,2019
Taiwan Jones,HOU,RB,31,11,0,0,0,0,9,40,0,1,1,9,0,0,0,0,0,50,59,JoneTa00,2019
Lance Kendricks,LAC,TE,31,12,1,0,0,0,0,0,0,7,3,50,0,0,0,0,0,50,80,KendLa00,2019
Devine Ozigbo,JAX,RB,23,10,0,0,0,0,9,27,0,5,3,23,0,0,0,0,0,50,80,OzigDe01,2019
Elijhaa Penny,NYG,RB,26,16,1,0,0,0,15,39,0,4,2,9,0,0,0,0,0,50,68,PennEl00,2019
Luke Stocker,ATL,TE,31,15,9,0,0,0,0,0,0,14,8,53,0,1,0,0,0,50,133,StocLu00,2019
Trevon Wesco,NYJ,TE,24,16,1,0,0,0,1,2,0,3,2,47,0,0,0,0,0,50,69,WescTr00,2019
DeAndrew White,CAR,WR,28,10,0,0,0,0,0,0,0,9,4,51,0,0,0,0,0,50,91,WhitDe01,2019
Cedrick Wilson Jr.,DAL,WR,24,6,0,0,0,0,0,0,0,8,5,46,0,0,0,0,0,50,96,WilsCe01,2019
Deon Yelder,KAN,TE,24,9,1,0,0,0,0,0,0,4,3,50,0,0,0,0,0,50,80,YeldDe00,2019
C.J. Anderson,DET,RB,28,2,0,0,0,0,16,43,0,0,0,0,0,0,0,0,0,40,43,AndeC.00,2019
Geremy Davis,LAC,WR,27,7,1,0,0,0,0,0,0,3,3,38,0,0,0,0,0,40,68,DaviGe00,2019
Mike Glennon,OAK,QB,30,2,0,56,1,0,2,0,0,0,0,0,0,3,1,0,0,40,42,GlenMi00,2019
Colt McCoy,WAS,QB,33,1,1,122,0,1,2,14,0,0,0,0,0,2,0,0,0,40,43,McCoCo00,2019
Steven Mitchell,HOU,WR,25,3,1,0,0,0,0,0,0,6,2,37,0,0,0,0,0,40,57,MitcSt02,2019
Jason Moore,LAC,WR,24,10,0,0,0,0,0,0,0,5,2,43,0,0,0,0,0,40,63,MoorJa02,2019
Paul Perkins,DET,RB,25,4,0,0,0,0,12,29,0,1,1,9,0,0,0,0,0,40,48,PerkPa00,2019
Jay Ajayi,PHI,RB,26,3,0,0,0,0,10,30,0,1,0,0,0,0,0,0,0,30,30,AjayJa00,2019
Travis Benjamin,LAC,WR,30,5,2,0,0,0,0,0,0,16,6,30,0,0,0,0,0,30,90,BenjTr00,2019
C.J. Board,JAX,WR,26,4,0,0,0,0,0,0,0,4,2,31,0,0,0,0,0,30,51,BoarC.00,2019
Pharaoh Brown,CLE,TE,25,9,6,0,0,0,0,0,0,3,2,27,0,0,0,0,0,30,47,BrowPh01,2019
Cody Core,NYG,WR,25,16,0,0,0,0,0,0,0,5,3,28,0,0,0,0,0,30,58,CoreCo00,2019
Dalyn Dawkins,TEN,RB,25,2,0,0,0,0,11,26,0,1,0,0,0,0,0,0,0,30,26,DawkDa01,2019
Devin Funchess,IND,WR,25,1,1,0,0,0,0,0,0,5,3,32,0,0,0,0,0,30,62,FuncDe00,2019
Johnny Holton,PIT,WR,29,16,3,0,0,0,1,9,0,15,3,21,0,0,0,0,0,30,60,HoltJo00,2019
Tanner Hudson,TAM,TE,25,9,1,0,0,0,0,0,0,5,2,26,0,0,0,0,0,30,46,HudsTa00,2019
Ishmael Hyman,TAM,WR,24,2,1,0,0,0,0,0,0,4,2,34,0,0,0,0,0,30,54,HymaIs00,2019
Jordan Matthews,2TM,WR,27,3,1,0,0,0,0,0,0,12,4,33,0,0,0,0,0,30,73,MattJo00,2019
Codey McElroy,TAM,TE,27,1,0,0,0,0,0,0,0,1,1,30,0,0,0,0,0,30,40,McElCo00,2019
Johnny Mundt,LAR,TE,25,13,2,0,0,0,0,0,0,7,4,26,0,0,0,0,0,30,66,MundJo00,2019
Andre Roberts,BUF,WR,31,13,0,0,0,0,1,7,0,7,3,20,0,1,0,0,0,30,57,RobeAn00,2019
Drew Sample,CIN,TE,23,9,2,0,0,0,0,0,0,6,5,30,0,0,0,0,0,30,80,SampDr00,2019
Da'Mari Scott,NYG,WR,24,5,2,0,0,0,1,5,0,3,2,22,0,0,0,0,0,30,47,ScotDa02,2019
Russell Shepard,NYG,WR,29,3,0,0,0,0,0,0,0,8,3,25,0,0,0,0,0,30,55,ShepRu00,2019
Anthony Sherman,KAN,RB,31,16,0,0,0,0,4,9,0,3,2,22,0,0,0,0,0,30,51,SherAn00,2019
Cam Sims,WAS,WR,23,7,1,0,0,0,0,0,0,3,2,27,0,0,0,0,0,30,47,SimsCa00,2019
Ryan Switzer,PIT,WR,25,9,0,0,0,0,0,0,0,11,8,27,0,1,0,0,0,30,107,SwitRy00,2019
Nick Bawden,DET,RB,23,10,2,0,0,0,0,0,0,6,4,17,0,0,0,0,0,20,57,BawdNi00,2019
Josh Bellamy,NYJ,WR,30,7,0,0,0,0,0,0,0,3,2,20,0,0,0,0,0,20,40,BellJo02,2019
Fred Brown,DEN,WR,26,13,1,0,0,0,0,0,0,3,2,21,0,1,0,0,0,20,41,BrowFr01,2019
Michael Crabtree,ARI,WR,32,2,1,0,0,0,0,0,0,5,4,22,0,0,0,0,0,20,62,CrabMi00,2019
Rashard Davis,TEN,WR,24,1,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,20,26,DaviRa01,2019
Robert Davis,2TM,WR,24,6,3,0,0,0,0,0,0,5,2,17,0,0,0,0,0,20,37,DaviRo00,2019
Ashton Dulin,IND,WR,22,13,0,0,0,0,0,0,0,2,2,17,0,0,0,0,0,20,37,DuliAs00,2019
Tyler Ervin,2TM,RB,26,10,0,0,0,0,1,10,0,4,2,11,0,2,0,0,0,20,41,ErviTy00,2019
Darius Jennings,TEN,WR,27,8,0,0,0,0,0,0,0,5,2,17,0,0,0,0,0,20,37,JennDa00,2019
Marqise Lee,JAX,WR,28,6,1,0,0,0,1,1,0,4,3,18,0,0,0,0,0,20,49,LeexMa00,2019
T.J. Logan,TAM,RB,25,12,0,0,0,0,3,10,0,3,2,13,0,0,0,0,0,20,43,LogaT.00,2019
Donte Moncrief,2TM,WR,26,8,2,0,0,0,0,0,0,15,4,18,0,0,0,0,0,20,58,MoncDo00,2019
Chris Moore,BAL,WR,26,14,1,0,0,0,1,0,0,5,3,21,0,0,0,0,0,20,51,MoorCh00,2019
Stanley Morgan Jr.,CIN,WR,23,11,0,0,0,0,0,0,0,10,3,18,0,0,0,0,0,20,48,MorgSt02,2019
Josh Oliver,JAX,TE,22,4,1,0,0,0,0,0,0,6,3,15,0,0,0,0,0,20,45,OlivJo00,2019
Samaje Perine,2TM,RB,24,7,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,20,16,PeriSa00,2019
Eric Saubert,CHI,TE,25,2,0,0,0,0,0,0,0,3,2,21,0,0,0,0,0,20,41,SaubEr00,2019
Keith Smith,ATL,RB,27,16,5,0,0,0,5,8,0,3,1,13,0,0,0,0,0,20,31,SmitKe03,2019
Diontae Spencer,DEN,WR,27,16,2,0,0,0,3,6,0,8,6,31,0,3,1,0,0,20,77,SpenDi00,2019
Bobo Wilson,TAM,WR,24,6,1,0,0,0,0,0,0,11,3,35,0,3,1,0,0,20,45,WilsJe00,2019
Zach Zenner,3TM,RB,28,5,0,0,0,0,3,-2,0,3,2,19,0,0,0,0,0,20,37,ZennZa00,2019
Josh Adams,NYJ,RB,23,3,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,10,12,AdamJo03,2019
Antony Auclair,TAM,TE,26,8,5,0,0,0,0,0,0,3,1,11,0,0,0,0,0,10,21,AuclAn00,2019
Tony Brooks-James,PIT,RB,25,3,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,10,7,BrooTo01,2019
Austin Carr,NOR,WR,26,6,3,0,0,0,0,0,0,4,1,9,0,0,0,0,0,10,19,CarrAu00,2019
Sean Culkin,LAC,TE,26,4,2,0,0,0,0,0,0,2,1,12,0,0,0,0,0,10,22,CulkSe00,2019
Josh Ferguson,WAS,RB,26,2,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,10,9,FergJo02,2019
Ryan Grant,OAK,WR,29,2,1,0,0,0,0,0,0,9,4,14,0,0,0,0,0,10,54,GranRy01,2019
Will Grier,CAR,QB,24,2,2,228,0,4,7,22,0,0,0,0,0,1,1,0,0,10,13,GrieWi00,2019
Ryan Griffin,TAM,QB,30,2,0,18,0,0,4,-1,0,0,0,0,0,0,0,0,0,10,6,GrifRy01,2019
Damien Harris,NWE,RB,22,2,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,10,12,HarrDa06,2019
Dwayne Harris,OAK,WR,32,3,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,10,17,HarrDw00,2019
Chris Herndon,NYJ,TE,23,1,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,10,17,HernCh00,2019
Cody Hollister,TEN,WR,26,5,0,0,0,0,0,0,0,2,2,13,0,0,0,0,0,10,33,HollCo00,2019
Buddy Howell,HOU,RB,23,16,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,10,10,HoweGr00,2019
Jakob Johnson,NWE,RB,25,4,3,0,0,0,0,0,0,2,1,5,0,0,0,0,0,10,15,JohnJa12,2019
Charles Jones,JAX,TE,23,4,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,10,15,JoneCh10,2019
John Kelly,LAR,RB,23,4,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,10,9,KellJo00,2019
Ben Koyack,JAX,TE,26,11,6,0,0,0,0,0,0,3,1,9,0,0,0,0,0,10,19,KoyaBe00,2019
Chris Manhertz,CAR,TE,27,15,6,0,0,0,0,0,0,1,1,11,0,0,0,0,0,10,21,ManhCh00,2019
Josh McCown,PHI,QB,40,3,0,24,0,0,2,-2,0,0,0,0,0,0,0,0,0,10,8,McCoJo01,2019
Ryan Nall,CHI,RB,24,8,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,10,8,NallRy00,2019
Isaac Nauta,DET,TE,22,6,0,0,0,0,0,0,0,3,2,13,0,0,0,0,0,10,33,NautIs00,2019
Gunner Olszewski,NWE,WR,23,8,0,0,0,0,0,0,0,4,2,34,0,1,1,0,0,10,34,OlszGu00,2019
Ricky Ortiz,NOR,RB,25,1,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,10,18,OrtiRi00,2019
Jordan Scarlett,CAR,RB,23,9,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,10,9,ScarJo00,2019
Dalton Schultz,DAL,TE,23,16,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,10,16,SchuDa00,2019
Jaleel Scott,BAL,WR,24,3,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,10,16,ScotJa02,2019
Scott Simonson,NYG,TE,27,5,1,0,0,0,0,0,0,2,2,11,0,0,0,0,0,10,31,SimoSc00,2019
Jeff Smith,NYJ,WR,22,1,0,0,0,0,0,0,0,2,1,12,0,0,0,0,0,10,22,SmitJe03,2019
Tyrone Swoopes,SEA,TE,25,5,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,10,15,SwooTy00,2019
De'Anthony Thomas,2TM,RB,26,14,0,0,0,0,2,5,0,2,1,6,0,3,0,0,0,10,21,ThomDe05,2019
Jordan Thomas,HOU,TE,23,5,2,0,0,0,0,0,0,3,1,8,0,0,0,0,0,10,18,ThomJo05,2019
Mike Thomas,LAR,WR,25,16,0,0,0,0,0,0,0,5,2,14,0,0,0,0,0,10,34,ThomMi04,2019
Levine Toilolo,SFO,TE,28,13,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0,10,30,ToilLe00,2019
De'Lance Turner,MIA,RB,24,8,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,10,6,TurnDe01,2019
John Ursua,SEA,WR,25,3,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,10,21,UrsuJo00,2019
Dexter Williams,GNB,RB,22,4,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,10,11,WillDe07,2019
Jerell Adams,HOU,TE,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AdamJe01,2019
Stephen Anderson,LAC,TE,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AndeSt01,2019
Evan Baylis,GNB,TE,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BaylEv00,2019
Kendall Blanton,LAR,TE,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BlanKe01,2019
Tim Boyle,GNB,QB,25,3,0,15,0,0,5,-7,0,0,0,0,0,0,0,0,0,0,-1,BoylTi00,2019
Deante Burton,DAL,WR,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BurtDe00,2019
Michael Burton,WAS,RB,27,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BurtMi00,2019
Trenton Cannon,NYJ,RB,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CannTr00,2019
Garrett Celek,SFO,TE,31,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CeleGa00,2019
Jordan Chunn,DAL,RB,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChunJo00,2019
Chandler Cox,MIA,RB,23,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CoxxCh01,2019
River Cracraft,DEN,WR,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CracRi00,2019
Jerome Cunningham,WAS,TE,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CunnJe00,2019
Darrell Daniels,ARI,TE,25,11,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,14,DaniDa02,2019
Davion Davis,MIN,WR,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DaviDa03,2019
James Develin,NWE,TE,31,2,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,DeveJa00,2019
Garrett Dickerson,NYG,TE,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DickGa00,2019
Gehrig Dieter,KAN,WR,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DietGe00,2019
Brandon Dillon,MIN,TE,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DillBr00,2019
Josh Doctson,MIN,WR,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DoctJo00,2019
Alex Ellis,PHI,TE,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ElliAl01,2019
David Fales,NYJ,QB,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FaleDa00,2019
David Fluellen,TEN,RB,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FlueDa00,2019
D.J. Foster,ARI,WR,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FostD.01,2019
Travis Fulgham,DET,WR,24,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,FulgTr00,2019
Zach Gentry,PIT,TE,23,4,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,14,GentZa00,2019
Garrett Gilbert,CLE,QB,28,5,0,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,0,-3,GilbGa01,2019
Cullen Gillaspia,HOU,RB,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GillCu00,2019
Cyril Grayson,TAM,WR,26,2,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,13,GrayCy01,2019
Xavier Grimble,PIT,TE,27,3,1,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,13,GrimXa00,2019
Jalen Guyton,LAC,WR,22,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,GuytJa01,2019
Justin Hardee,NOR,WR,25,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,HardJu01,2019
Krishawn Hogan,NOR,WR,24,8,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,14,HogaKr00,2019
Lil'Jordan Humphrey,NOR,WR,21,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,HumpLi01,2019
Trenton Irwin,CIN,WR,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IrwiTr00,2019
Gary Jennings Jr,MIA,WR,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JennGa00,2019
Tom Kennedy,DET,WR,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KennTo01,2019
Darvin Kidsy,WAS,WR,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KidsDa00,2019
Keith Kirkwood,NOR,WR,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KirkKe00,2019
Matt Lengel,IND,TE,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LengMa00,2019
Josh Malone,NYJ,WR,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MaloJo00,2019
Jeremy McNichols,JAX,RB,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,McNiJe00,2019
Trace McSorley,BAL,QB,24,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,McSoTr00,2019
Carson Meier,ATL,TE,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MeieCa00,2019
Jaydon Mickens,TAM,WR,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MickJa01,2019
Alfred Morris,ARI,RB,31,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,MorrAl00,2019
Nick Mullens,SFO,QB,24,1,0,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,0,-3,MullNi00,2019
Jojo Natson,LAR,WR,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NatsJo00,2019
Roosevelt Nix,PIT,RB,27,3,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,24,NixxRo01,2019
Jamize Olawale,DAL,RB,30,16,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,OlawJa00,2019
Donovan Olumba,DAL,RB,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OlumDo00,2019
Senorise Perry,BUF,RB,28,11,0,0,0,0,3,3,0,1,1,1,0,0,0,0,0,0,14,PerrSe00,2019
Craig Reynolds,WAS,RB,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReynCr00,2019
Richard Rodgers,PHI,TE,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RodgRi00,2019
Cooper Rush,DAL,QB,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RushCo00,2019
Spencer Schnell,TAM,WR,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SchnSp00,2019
Mason Schreck,CIN,TE,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SchrMa00,2019
Trevor Siemian,NYJ,QB,28,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SiemTr00,2019
Matthew Slater,NWE,WR,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SlatMa00,2019
Rod Smith,2TM,RB,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmitRo06,2019
Jace Sternberger,GNB,TE,23,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SterJa00,2019
Alex Tanney,NYG,QB,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TannAl00,2019
Taywan Taylor,CLE,WR,24,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TaylTa00,2019
Eric Tomlinson,3TM,TE,27,8,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,11,TomlEr01,2019
Robert Turbin,SEA,RB,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TurbRo00,2019
Jason Vander Laan,NOR,TE,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VandJa00,2019
Austin Walter,NYG,RB,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WaltAu00,2019
Jester Weah,WAS,WR,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WeahJe01,2019
Nsimba Webster,LAR,WR,23,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,WebsNs00,2019
Chad Williams,IND,WR,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WillCh05,2019
Trayveon Williams,CIN,RB,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WillTr06,2019
Juwann Winfree,DEN,WR,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WinfJu00,2019
Blake Bortles,LAR,QB,27,3,0,3,0,0,2,-9,0,0,0,0,0,0,0,0,0,-10,-8,BortBl00,2019
Sean Mannion,MIN,QB,27,3,1,126,0,2,6,-5,0,0,0,0,0,1,1,0,0,-10,-15,MannSe00,2019
Greg Dortch,CAR,WR,21,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-20,-20,DortGr01,2019
Quincy Enunwa,NYJ,WR,27,1,1,0,0,0,0,0,0,3,1,-4,0,1,1,0,0,-20,-14,EnunQu00,2019
Ray-Ray McCloud,CAR,WR,23,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,-20,-20,McClRa00,2019
Darrius Shepherd,GNB,WR,24,6,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,-20,-9,ShepDa00,2019
Jarrett Stidham,NWE,QB,23,3,0,14,0,1,2,-2,0,0,0,0,0,0,0,0,0,-20,-16,StidJa00,2019
Michael Walker,JAX,WR,23,7,0,0,0,0,0,0,0,3,2,15,0,2,2,0,0,-30,-5,WalkMi00,2019
Corey Clement,PHI,RB,25,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,-40,-40,ClemCo00,2019
